Product,Channel,Week,Horizon,Actual,Predicted,APE
Cereal Bar 50g,E-commerce,2026-01-19,1,0.642,1.1608563661575317,0.8081874862266849
Cereal Bar 50g,E-commerce,2026-01-26,2,1.121,1.0408716201782227,0.0714793753985525
Cereal Bar 50g,E-commerce,2026-02-02,3,1.041,0.9036155343055725,0.13197355013873913
Cereal Bar 50g,E-commerce,2026-02-09,4,0.965,1.0094050168991089,0.046015561553480744
Cereal Bar 50g,E-commerce,2026-02-16,5,0.928,0.9859488010406494,0.062444828707596295
Cereal Bar 50g,E-commerce,2026-02-23,6,1.039,1.1503689289093018,0.10718857450365914
Cereal Bar 50g,E-commerce,2026-03-02,7,0.658,0.9497007131576538,0.44331415373503613
Cereal Bar 50g,E-commerce,2026-03-09,8,1.143,0.9307124614715576,0.18572838016486648
Cereal Bar 50g,E-commerce,2026-03-16,9,1.199,0.9135018587112427,0.2381135456953773
Cereal Bar 50g,E-commerce,2026-03-23,10,0.877,1.0745466947555542,0.2252527876346114
Cereal Bar 50g,E-commerce,2026-03-30,11,0.993,1.0829954147338867,0.09062982349837535
Cereal Bar 50g,E-commerce,2026-04-06,12,1.098,0.989662766456604,0.09866779011238258
Cereal Bar 50g,E-commerce,2026-04-13,13,0.758,0.9936424493789673,0.3108739437717246
Cereal Bar 50g,E-commerce,2026-04-20,14,0.983,0.997616171836853,0.01486894388286169
Cereal Bar 50g,E-commerce,2026-04-27,15,1.118,0.9636268019676208,0.13807978357100112
Cereal Bar 50g,E-commerce,2026-05-04,16,0.841,0.9341244697570801,0.11073064180390026
Cereal Bar 50g,E-commerce,2026-05-11,17,0.901,0.9202377796173096,0.021351586700676523
Cereal Bar 50g,E-commerce,2026-05-18,18,0.846,1.0118602514266968,0.19605230665094187
Cereal Bar 50g,E-commerce,2026-05-25,19,1.035,1.0365533828735352,0.001500853017908441
Cereal Bar 50g,E-commerce,2026-06-01,20,1.06,0.9352678656578064,0.11767182485112608
Cereal Bar 50g,E-commerce,2026-06-08,21,1.217,0.9354186058044434,0.23137337238747469
Cereal Bar 50g,E-commerce,2026-06-15,22,1.161,0.9336501955986023,0.19582239827855102
Cereal Bar 50g,E-commerce,2026-06-22,23,0.819,0.9705995321273804,0.18510321383074532
Cereal Bar 50g,Supermarkets,2026-01-19,1,3.655,2.6380205154418945,0.2782433610282094
Cereal Bar 50g,Supermarkets,2026-01-26,2,1.658,2.2728352546691895,0.3708294660248429
Cereal Bar 50g,Supermarkets,2026-02-02,3,3.173,2.8363842964172363,0.106087520826588
Cereal Bar 50g,Supermarkets,2026-02-09,4,3.372,2.803178071975708,0.16868977699415535
Cereal Bar 50g,Supermarkets,2026-02-16,5,2.996,2.505528211593628,0.16370887463497066
Cereal Bar 50g,Supermarkets,2026-02-23,6,3.891,1.9862722158432007,0.4895214043065534
Cereal Bar 50g,Supermarkets,2026-03-02,7,2.674,2.7691237926483154,0.035573594857260846
Cereal Bar 50g,Supermarkets,2026-03-09,8,2.43,1.9917194843292236,0.18036235212789156
Cereal Bar 50g,Supermarkets,2026-03-16,9,4.057,2.141213893890381,0.4722174281758983
Cereal Bar 50g,Supermarkets,2026-03-23,10,2.773,2.761099338531494,0.004291619714571219
Cereal Bar 50g,Supermarkets,2026-03-30,11,2.904,2.367302417755127,0.1848132170264714
Cereal Bar 50g,Supermarkets,2026-04-06,12,1.521,2.044905185699463,0.3444478538458008
Cereal Bar 50g,Supermarkets,2026-04-13,13,2.936,2.5052342414855957,0.14671858260027393
Cereal Bar 50g,Supermarkets,2026-04-20,14,2.185,2.733875274658203,0.25120149869940644
Cereal Bar 50g,Supermarkets,2026-04-27,15,2.426,2.0477378368377686,0.1559201002317525
Cereal Bar 50g,Supermarkets,2026-05-04,16,1.765,2.8831872940063477,0.633533877623993
Cereal Bar 50g,Supermarkets,2026-05-11,17,4.292,2.507890224456787,0.415682613127496
Cereal Bar 50g,Supermarkets,2026-05-18,18,2.244,2.18483829498291,0.02636439617517382
Cereal Bar 50g,Supermarkets,2026-05-25,19,2.802,2.3464999198913574,0.16256248397881606
Cereal Bar 50g,Supermarkets,2026-06-01,20,1.884,2.2513201236724854,0.19496821850981183
Cereal Bar 50g,Supermarkets,2026-06-08,21,3.15,2.5654287338256836,0.1855781797378782
Cereal Bar 50g,Supermarkets,2026-06-15,22,2.255,2.6042118072509766,0.15486111186296084
Cereal Bar 50g,Supermarkets,2026-06-22,23,2.092,2.1530239582061768,0.029170152106203
Cereal Bar 50g,Traditional,2026-01-19,1,1.666,2.837313652038574,0.7030694189907409
Cereal Bar 50g,Traditional,2026-01-26,2,0.878,1.9950493574142456,1.2722657829319424
Cereal Bar 50g,Traditional,2026-02-02,3,1.584,2.002648115158081,0.26429805249878846
Cereal Bar 50g,Traditional,2026-02-09,4,0.921,1.58091139793396,0.7165161758240607
Cereal Bar 50g,Traditional,2026-02-16,5,1.074,1.7775473594665527,0.6550720292984661
Cereal Bar 50g,Traditional,2026-02-23,6,1.492,1.5786662101745605,0.05808727223496016
Cereal Bar 50g,Traditional,2026-03-02,7,1.741,1.5668847560882568,0.10000875583672789
Cereal Bar 50g,Traditional,2026-03-09,8,1.581,2.0857162475585938,0.31923861325654257
Cereal Bar 50g,Traditional,2026-03-16,9,1.257,1.300971508026123,0.03498131107885692
Cereal Bar 50g,Traditional,2026-03-23,10,1.581,2.170016050338745,0.37255917162475977
Cereal Bar 50g,Traditional,2026-03-30,11,4.965,1.9496726989746094,0.6073166769436839
Cereal Bar 50g,Traditional,2026-04-06,12,4.108,2.4668099880218506,0.3995107137239896
Cereal Bar 50g,Traditional,2026-04-13,13,1.072,2.0071775913238525,0.8723671560856833
Cereal Bar 50g,Traditional,2026-04-20,14,1.441,1.5159409046173096,0.05200617947072138
