Product,Channel,Week,Horizon,Actual,Predicted,APE
Cereal Bar 50g,E-commerce,2026-01-19,1,0.642,1.1417680978775024,0.778454981117605
Cereal Bar 50g,E-commerce,2026-01-26,2,1.121,1.0284007787704468,0.08260412241708584
Cereal Bar 50g,E-commerce,2026-02-02,3,1.041,0.8840476274490356,0.15077077094232882
Cereal Bar 50g,E-commerce,2026-02-09,4,0.965,1.0120532512664795,0.04875984587199951
Cereal Bar 50g,E-commerce,2026-02-16,5,0.928,1.008481740951538,0.08672601395639874
Cereal Bar 50g,E-commerce,2026-02-23,6,1.039,1.1260302066802979,0.08376343280105672
Cereal Bar 50g,E-commerce,2026-03-02,7,0.658,0.9925179481506348,0.5083859394386546
Cereal Bar 50g,E-commerce,2026-03-09,8,1.143,0.938183605670929,0.17919194604468158
Cereal Bar 50g,E-commerce,2026-03-16,9,1.199,0.8989325165748596,0.2502647901794332
Cereal Bar 50g,E-commerce,2026-03-23,10,0.877,1.0663785934448242,0.21593910312978817
Cereal Bar 50g,E-commerce,2026-03-30,11,0.993,1.0821053981781006,0.08973353290845981
Cereal Bar 50g,E-commerce,2026-04-06,12,1.098,0.9832687973976135,0.10449107705135387
Cereal Bar 50g,E-commerce,2026-04-13,13,0.758,1.0112411975860596,0.3340912896913715
Cereal Bar 50g,E-commerce,2026-04-20,14,0.983,0.9916423559188843,0.008791816804561843
Cereal Bar 50g,E-commerce,2026-04-27,15,1.118,0.9309765696525574,0.16728392696551225
Cereal Bar 50g,E-commerce,2026-05-04,16,0.841,0.9273789525032043,0.10270981272675907
Cereal Bar 50g,E-commerce,2026-05-11,17,0.901,0.9166589379310608,0.01737950935744813
Cereal Bar 50g,E-commerce,2026-05-18,18,0.846,0.9904290437698364,0.1707199098934237
Cereal Bar 50g,E-commerce,2026-05-25,19,1.035,1.0598621368408203,0.02402138825200038
Cereal Bar 50g,E-commerce,2026-06-01,20,1.06,0.9631261825561523,0.09139039381495066
Cereal Bar 50g,E-commerce,2026-06-08,21,1.217,0.9324569702148438,0.2338069266928154
Cereal Bar 50g,E-commerce,2026-06-15,22,1.161,0.9235950112342834,0.20448319445798155
Cereal Bar 50g,E-commerce,2026-06-22,23,0.819,0.9535854458808899,0.1643289937495604
Cereal Bar 50g,Supermarkets,2026-01-19,1,3.655,2.708364725112915,0.2589973392303926
Cereal Bar 50g,Supermarkets,2026-01-26,2,1.658,2.3654825687408447,0.42670842505479184
Cereal Bar 50g,Supermarkets,2026-02-02,3,3.173,2.7137022018432617,0.14475190613196923
Cereal Bar 50g,Supermarkets,2026-02-09,4,3.372,2.7960171699523926,0.17081341341862613
Cereal Bar 50g,Supermarkets,2026-02-16,5,2.996,2.6873655319213867,0.10301551003959054
Cereal Bar 50g,Supermarkets,2026-02-23,6,3.891,1.9870434999465942,0.4893231817150876
Cereal Bar 50g,Supermarkets,2026-03-02,7,2.674,2.6028332710266113,0.02661433394666739
Cereal Bar 50g,Supermarkets,2026-03-09,8,2.43,2.165099620819092,0.10901250172053842
Cereal Bar 50g,Supermarkets,2026-03-16,9,4.057,2.4068944454193115,0.40673047931493433
Cereal Bar 50g,Supermarkets,2026-03-23,10,2.773,2.729644775390625,0.015634772668364633
Cereal Bar 50g,Supermarkets,2026-03-30,11,2.904,2.3083481788635254,0.20511426347674744
Cereal Bar 50g,Supermarkets,2026-04-06,12,1.521,2.1095774173736572,0.3869674012976051
Cereal Bar 50g,Supermarkets,2026-04-13,13,2.936,2.6000890731811523,0.1144110786167737
Cereal Bar 50g,Supermarkets,2026-04-20,14,2.185,2.648925304412842,0.21232279378162092
